profile_id,previous_company,previous_role,transition_date,location,seniority,status,linkedin_url,expertise
905aa26f-6e37-4431-9604-bbb14fb1ee7a,Amazon,Engineering Manager,2025-04-27,Seattle,Senior,Stealth,linkedin.com/in/xthompson,Data Engineering
0b780efe-01eb-4a6a-a7d7-136fe68ac19b,Apple,Principal Engineer,2025-02-09,Seattle,Staff,Stealth,linkedin.com/in/williamsbenjamin,Security
f355b844-3631-4fe3-a741-2859199fd2d0,Apple,Senior Engineer,2024-09-06,NYC,Senior,Raised Seed,linkedin.com/in/opalmer,ML/AI
7811e4ce-d133-4852-acc0-9916bd0f9fe0,Google,Principal Engineer,2024-03-14,Boston,Director,Launched,linkedin.com/in/vhernandez,Security
0e37a136-744b-4df2-9cbf-390df56269a0,Amazon,Distinguished Engineer,2024-10-31,NYC,Principal,Raised Seed,linkedin.com/in/nguyenwesley,Data Engineering
0bd82f9b-d84f-4e2c-8db0-234a6f1ad8a6,Google,Staff Engineer,2024-08-06,Seattle,Director,Launched,linkedin.com/in/gina06,Security
aca50ec4-ae85-4647-b065-4d58491825ec,Meta,Senior ML Engineer,2024-02-29,LA,Director,Stealth,linkedin.com/in/kyle97,Infrastructure
f3ef23d2-cc62-4993-922d-b16005d01da3,Google,Director of Engineering,2024-04-11,Boston,Principal,Launched,linkedin.com/in/marilyn14,Data Engineering
f9837839-f23b-4fa6-bc0a-d804a3d268fe,Meta,Staff Engineer,2024-01-17,Boston,Staff,Stealth,linkedin.com/in/vmiller,Distributed Systems
d07ffc1f-0666-43e4-b667-db3031ba4dcf,Meta,Director of Engineering,2025-02-27,LA,Staff,Stealth,linkedin.com/in/robertscarrie,Security
b4c8bc6d-6956-4a06-9b64-b0b3014130ac,Meta,Distinguished Engineer,2023-08-28,Austin,Principal,Stealth,linkedin.com/in/lisa95,Full Stack
84ea6740-7ea1-4d3b-927e-134b04ec06b9,Apple,Staff Engineer,2025-05-14,Boston,Director,Stealth,linkedin.com/in/flowerssherry,Full Stack
2aaeba42-0601-4fa9-9b35-6bbf4ecfa43a,Amazon,ML Engineer,2025-06-12,Seattle,Senior,Stealth,linkedin.com/in/tsmith,Infrastructure
e6f1a3a9-4741-42f4-b707-a92853612b44,Google,Distinguished Engineer,2024-05-23,LA,Principal,Stealth,linkedin.com/in/michaellogan,Full Stack
2da20c21-5c5f-4590-8b1d-41f304dc68eb,Google,Senior ML Engineer,2025-06-03,Seattle,Staff,Raised Seed,linkedin.com/in/zlawrence,Security
813d0278-c4be-4beb-a312-91dbfb3b6ad5,Google,ML Engineer,2025-01-21,Seattle,Senior,Stealth,linkedin.com/in/mjohns,Distributed Systems
dfc3b77f-c730-4336-b214-f4e6ad4d1258,Google,Distinguished Engineer,2023-10-31,NYC,Staff,Stealth,linkedin.com/in/lstewart,ML/AI
dba75254-dc37-484d-a433-68732745bcee,Google,Director of Engineering,2024-04-09,NYC,Senior,Stealth,linkedin.com/in/brent32,Infrastructure
3266d84e-85a2-4d8e-918a-768e4450b0dc,Amazon,Director of Engineering,2023-09-02,Boston,Senior,Stealth,linkedin.com/in/usmall,Data Engineering
77edc138-0b20-4a08-a066-c1542318492e,Amazon,Director of Engineering,2025-01-08,SF Bay Area,Principal,Stealth,linkedin.com/in/sandra46,Full Stack
b9463d48-3523-40d5-8ed8-c29a335528bb,Google,Distinguished Engineer,2024-07-14,Austin,Senior,Stealth,linkedin.com/in/codylee,Full Stack
3d1a1c2b-f57c-414d-9079-3ceb6ae25fab,Microsoft,Director of Engineering,2025-04-29,NYC,Senior,Stealth,linkedin.com/in/gsmith,Data Engineering
f1eb7e6f-d293-48b0-ac59-af5a0cecc68c,Meta,Senior Engineer,2025-04-30,LA,Director,Stealth,linkedin.com/in/deangross,Data Engineering
9a1e0b5c-23f4-45c8-b432-a5b2a181c947,Apple,Distinguished Engineer,2023-10-01,Austin,Staff,Launched,linkedin.com/in/ljohnson,Security
acaff729-6742-409e-bab5-99220607e154,Amazon,Staff Engineer,2024-09-20,SF Bay Area,Principal,Failed,linkedin.com/in/watersmario,ML/AI
8193785b-3afd-4f7a-9cea-da800f40ec7f,Google,Principal Engineer,2024-07-19,LA,Staff,Stealth,linkedin.com/in/melindahuynh,Distributed Systems
03353b51-3644-4ef7-8521-0d580669c34e,Apple,Staff Engineer,2023-09-12,Austin,Senior,Raised Seed,linkedin.com/in/joshua43,ML/AI
2b952bb9-32a9-4755-ac55-520a5cb60752,Google,Distinguished Engineer,2025-05-09,LA,Senior,Stealth,linkedin.com/in/johnglover,Infrastructure
685240f4-306d-4ee5-8289-3b99e4c19600,Google,Staff Engineer,2023-11-26,Boston,Principal,Stealth,linkedin.com/in/kevin29,Distributed Systems
e79340fa-249e-4d8d-92d0-95b7c2bf9b19,Apple,Senior Engineer,2024-09-23,NYC,Principal,Stealth,linkedin.com/in/michaelsanchez,Full Stack
fabce496-412d-46cd-b48f-ad6b25dc92d0,Google,Principal Engineer,2023-11-26,Boston,Principal,Stealth,linkedin.com/in/thomasjose,Data Engineering
4f9243b1-f4d6-4c0a-8534-2858f5ac26a1,Google,Senior Engineer,2025-05-25,LA,Director,Stealth,linkedin.com/in/lisajohnson,Security
530ef469-a1de-45c7-8a19-2c6440a6fb2a,Meta,Senior Engineer,2024-01-20,SF Bay Area,Staff,Failed,linkedin.com/in/michael82,Data Engineering
2d6a6d89-9584-4904-a73b-48522ce12d29,Apple,Principal Engineer,2024-08-09,LA,Principal,Stealth,linkedin.com/in/penaraymond,ML/AI
0b707e81-d0a3-4b6f-9fe2-96b68bb8ee10,Apple,Principal Engineer,2024-12-19,Austin,Senior,Launched,linkedin.com/in/oanderson,Infrastructure
bd3ad818-31bf-44d4-a7b6-1afe675a6053,Apple,Engineering Manager,2024-10-02,LA,Director,Stealth,linkedin.com/in/elizabeth54,Distributed Systems
80d55dc8-53ba-4b20-aa99-91af2f5f6601,Amazon,Senior Engineer,2025-05-28,NYC,Principal,Stealth,linkedin.com/in/penalucas,Data Engineering
d87a9e90-0681-444c-a428-9c204da3e792,Google,ML Engineer,2023-10-02,SF Bay Area,Principal,Stealth,linkedin.com/in/whitneymccormick,Security
59aa324c-8971-4484-88f5-1830ece6fa6c,Google,Staff Engineer,2025-01-04,Boston,Director,Stealth,linkedin.com/in/oolsen,ML/AI
e9cfa2d8-508a-439a-9315-b50713932748,Meta,Staff Engineer,2024-07-05,SF Bay Area,Staff,Stealth,linkedin.com/in/vbennett,Full Stack
4e52f2e7-7c32-45ab-8074-a984a5555163,Google,Staff Engineer,2025-03-28,Seattle,Principal,Failed,linkedin.com/in/darren70,Data Engineering
fb0f801b-6a7e-4834-ac05-863ca707c73a,Netflix,Senior Engineer,2024-08-12,Seattle,Senior,Launched,linkedin.com/in/amberlee,Distributed Systems
ae04cd65-3069-4710-8878-52a2073c3b7c,Microsoft,ML Engineer,2024-01-05,Austin,Senior,Stealth,linkedin.com/in/medinaadam,Full Stack
7f42a852-f565-410b-b213-864a4e5497ab,Microsoft,Engineering Manager,2024-06-07,NYC,Staff,Stealth,linkedin.com/in/greenmichael,Full Stack
c7b17658-9ff2-4a52-8ca8-def463827e12,Amazon,Principal Engineer,2025-06-10,NYC,Senior,Stealth,linkedin.com/in/salazarjennifer,Security
73876332-2349-48de-b2db-fad595159b5f,Google,Director of Engineering,2024-05-27,Seattle,Principal,Stealth,linkedin.com/in/adam09,Distributed Systems
5d652400-ae1f-4840-91af-0b90e49f1db9,Meta,ML Engineer,2024-12-31,Austin,Staff,Launched,linkedin.com/in/reedjennifer,Distributed Systems
88c553c6-ee6c-4211-b52a-c89b10abcd77,Meta,Director of Engineering,2024-07-27,Seattle,Staff,Stealth,linkedin.com/in/richardmendez,Infrastructure
fc2f44d6-49c3-485e-9d15-2dce23f3d160,Apple,Director of Engineering,2024-09-21,LA,Director,Launched,linkedin.com/in/hcarter,Infrastructure
e32d858d-87ff-4f30-9648-4c490f371a1d,Amazon,Staff Engineer,2025-06-18,Austin,Principal,Launched,linkedin.com/in/wilsonheather,Data Engineering
47c9ae43-69e1-4605-b91a-e553fd6fa345,Google,ML Engineer,2024-06-20,NYC,Director,Stealth,linkedin.com/in/chamberskrista,Full Stack
8b6e80eb-c2e6-4303-b552-b1ebfdf36be5,Netflix,Principal Engineer,2024-08-04,SF Bay Area,Director,Stealth,linkedin.com/in/alexander61,Distributed Systems
957f48a4-69b2-4453-8271-637de8778df3,Amazon,Engineering Manager,2024-12-10,LA,Director,Raised Seed,linkedin.com/in/brooksjose,Infrastructure
dbfe82f7-1eed-4e46-8af1-44cb9f43554d,Meta,Director of Engineering,2024-11-08,Seattle,Principal,Stealth,linkedin.com/in/erika61,Full Stack
ea9c7905-2980-4ce5-9feb-bd94b07b7fee,Google,Director of Engineering,2024-01-22,SF Bay Area,Staff,Stealth,linkedin.com/in/melissagarcia,Infrastructure
05bef58c-c72c-44e1-b65c-6db9e2f3f541,Meta,Engineering Manager,2025-05-22,Austin,Principal,Stealth,linkedin.com/in/phyllis97,ML/AI
92080370-88e7-4966-bc1c-edb793a79376,Google,Staff Engineer,2023-12-09,Boston,Staff,Failed,linkedin.com/in/mckinneynicole,Security
623b3e89-791c-4f03-bcdc-7050b0fbb1c1,Amazon,Principal Engineer,2024-03-21,Austin,Principal,Stealth,linkedin.com/in/joseph63,Infrastructure
073bb366-fe24-4dfd-87f4-399d03331f28,Amazon,Senior ML Engineer,2024-05-18,LA,Senior,Launched,linkedin.com/in/cody15,Infrastructure
b8d07e2b-81c9-4e7e-b290-398ca9832ab9,Google,Staff Engineer,2023-12-07,LA,Principal,Stealth,linkedin.com/in/angelajohnson,ML/AI
1e8e2e70-f539-45d6-8040-7d17f7a9c76a,Apple,Principal Engineer,2024-12-05,Austin,Director,Stealth,linkedin.com/in/suzannelivingston,Infrastructure
f4221bfc-f056-45ab-9b64-85539668134d,Amazon,ML Engineer,2025-01-18,LA,Senior,Stealth,linkedin.com/in/lisa51,Distributed Systems
c6734996-30e5-46d6-a4b7-0778c6c86d97,Google,ML Engineer,2024-05-24,NYC,Staff,Stealth,linkedin.com/in/brianlynch,Security
79a0286e-b24d-4927-9bcb-a51728e35273,Amazon,Principal Engineer,2024-03-05,SF Bay Area,Director,Stealth,linkedin.com/in/jacobwong,Data Engineering
8c751fac-7e2f-4446-8772-67d6549a9f45,Google,Distinguished Engineer,2024-11-13,Boston,Director,Raised Seed,linkedin.com/in/ronaldbrown,Full Stack
ffaa9de7-5a5f-403f-99b5-1bec10be67b2,Microsoft,Senior ML Engineer,2025-06-03,Austin,Staff,Launched,linkedin.com/in/ocastro,Infrastructure
85720747-8930-4137-92c4-e64b02fcb39e,Apple,ML Engineer,2024-01-24,Boston,Principal,Stealth,linkedin.com/in/randallruiz,Security
e9abee1c-1e38-4802-896f-6e201c2a7bc1,Microsoft,Senior ML Engineer,2025-06-17,NYC,Senior,Stealth,linkedin.com/in/petersandrew,Distributed Systems
e84dfced-3586-4f40-831e-363bd3de6b39,Microsoft,Staff Engineer,2025-03-19,Austin,Director,Failed,linkedin.com/in/sheltonmichael,Infrastructure
e54a5449-63d8-4829-b2fc-9889a285bf49,Meta,Senior ML Engineer,2023-11-05,Boston,Senior,Failed,linkedin.com/in/michaeljohnson,Distributed Systems
290beaba-5ebb-4890-9903-cf50bb4aa61a,Meta,Principal Engineer,2024-01-16,NYC,Staff,Stealth,linkedin.com/in/spencerrebecca,Data Engineering
45b8eea8-d166-481b-a209-647c3458f6b1,Amazon,Principal Engineer,2024-11-17,Seattle,Principal,Stealth,linkedin.com/in/martinezsandra,ML/AI
cd364323-ee23-48b2-880b-e5b88244d014,Google,Staff Engineer,2025-06-23,NYC,Staff,Launched,linkedin.com/in/dalehansen,Infrastructure
f11fe0b6-8ded-49b1-9ec9-52b2063c1291,Microsoft,Distinguished Engineer,2024-01-05,Austin,Staff,Stealth,linkedin.com/in/rgonzalez,Security
d3cd7553-b0c8-4852-9250-b0ba0ba4a585,Apple,Senior Engineer,2023-12-17,LA,Staff,Raised Seed,linkedin.com/in/lopezstephanie,Distributed Systems
c7716b7c-ddc4-4fc2-8dd4-2d4989c82a82,Netflix,Principal Engineer,2024-08-25,NYC,Principal,Failed,linkedin.com/in/awilliams,ML/AI
fbe508b7-1b4a-4cf4-a400-a1751fa5e8d0,Amazon,Principal Engineer,2023-11-28,Seattle,Staff,Failed,linkedin.com/in/foxaustin,Security
9d66bdc8-b5a9-4015-9b55-fcddbb583382,Apple,Staff Engineer,2024-01-14,LA,Staff,Stealth,linkedin.com/in/billy21,Distributed Systems
d69e84e5-4dd2-4cbf-8726-9e65a46be37c,Amazon,ML Engineer,2024-10-03,SF Bay Area,Director,Launched,linkedin.com/in/ygreen,Distributed Systems
79790fc0-36b0-467b-b70c-e251746d12a4,Google,ML Engineer,2024-03-04,SF Bay Area,Director,Launched,linkedin.com/in/hannah97,Data Engineering
17c545cf-8105-4664-82c0-aae7987c202b,Meta,Senior ML Engineer,2025-07-09,LA,Staff,Stealth,linkedin.com/in/cnewton,Security
64bad499-c8d5-4b1e-9d4a-26978574f5d6,Meta,Senior ML Engineer,2025-06-11,Austin,Staff,Launched,linkedin.com/in/heather49,ML/AI
be5481de-f1fa-4e91-9146-8da701cbc2e7,Amazon,Senior ML Engineer,2025-04-08,Seattle,Principal,Stealth,linkedin.com/in/cmorales,Distributed Systems
e8533ef0-9b3f-4a4c-ba0d-9a0024a423dc,Google,Senior ML Engineer,2025-06-06,NYC,Principal,Stealth,linkedin.com/in/jaime67,Full Stack
c686831c-a860-4b65-90ec-cb3b0f055493,Netflix,Senior ML Engineer,2023-08-09,Boston,Director,Stealth,linkedin.com/in/samantha43,Data Engineering
181068c5-c487-4626-bdd4-62737deba74a,Meta,Staff Engineer,2024-02-06,NYC,Director,Stealth,linkedin.com/in/joshua32,Full Stack
d1dbe323-61c2-459a-8fb8-2e4e91cb6215,Google,Senior Engineer,2024-05-08,Seattle,Staff,Raised Seed,linkedin.com/in/paulrollins,Distributed Systems
1c06fdf1-0880-4092-8f11-d84702f8d616,Meta,ML Engineer,2025-06-19,NYC,Principal,Stealth,linkedin.com/in/mmitchell,Data Engineering
dcdf0749-8b23-4b86-b62c-f2a2d50ef2e8,Amazon,Senior Engineer,2025-08-01,Boston,Director,Stealth,linkedin.com/in/scottbryant,ML/AI
254c8a07-6dfd-4756-858a-5ee1b09c68b5,Amazon,Engineering Manager,2025-06-01,Seattle,Director,Launched,linkedin.com/in/patricia47,Distributed Systems
a1ace43d-987c-4f00-8be4-526fbaedd199,Google,Senior Engineer,2023-08-15,Seattle,Principal,Stealth,linkedin.com/in/brobles,Security
187f5a74-4870-4140-b46a-58a12a5275bb,Amazon,Staff Engineer,2023-12-02,NYC,Director,Raised Seed,linkedin.com/in/virginiawest,Full Stack
461c808f-76e0-4589-8fbd-4f9812ade98d,Microsoft,Principal Engineer,2024-01-12,Austin,Staff,Stealth,linkedin.com/in/smithemily,Infrastructure
c3c0a137-56ce-48f2-bd74-5f111e797a77,Apple,Director of Engineering,2024-05-30,Austin,Director,Stealth,linkedin.com/in/coxemma,ML/AI
317801b5-901a-4173-83e0-968cca2ec43f,Amazon,Director of Engineering,2024-12-28,Austin,Staff,Launched,linkedin.com/in/hooverjared,Distributed Systems
23c5d3e8-c758-4e20-8531-62ddff2c7fc1,Netflix,Senior ML Engineer,2025-02-01,LA,Senior,Failed,linkedin.com/in/sabrina38,Security
01db7298-bb93-42fb-b673-e3afe585f571,Meta,Staff Engineer,2025-07-31,NYC,Senior,Stealth,linkedin.com/in/dwalker,Full Stack
14986ebe-379f-4ab7-be57-18c1c0481076,Apple,Senior ML Engineer,2024-02-21,SF Bay Area,Staff,Stealth,linkedin.com/in/angela53,Infrastructure
1ce102e7-83d9-4a9f-912f-9c858a18ced6,Meta,Principal Engineer,2024-07-26,Boston,Director,Stealth,linkedin.com/in/lnguyen,Full Stack
1e266856-4a3f-4617-a2e4-dc902cd0b43e,Meta,Distinguished Engineer,2025-01-10,SF Bay Area,Director,Stealth,linkedin.com/in/ugarcia,Full Stack
38f7017d-ce47-4b8d-98ba-2edcdae40c1b,Google,Senior ML Engineer,2024-11-26,Austin,Senior,Raised Seed,linkedin.com/in/robinsonpatrick,Infrastructure
7236edca-2a2b-4b1e-83c2-2695688e0133,Google,Senior ML Engineer,2025-06-11,NYC,Senior,Stealth,linkedin.com/in/maria57,Data Engineering
c1e327ce-1d01-454d-a646-18d5b0be11fc,Google,Distinguished Engineer,2025-02-05,Boston,Principal,Stealth,linkedin.com/in/mendozaanthony,Security
57bfa86e-62f7-4353-ac1c-e2254a23538f,Google,ML Engineer,2023-08-21,Boston,Principal,Stealth,linkedin.com/in/mturner,ML/AI
d20aafce-7d21-4786-bbc7-76714e56c037,Apple,Principal Engineer,2023-10-06,Austin,Director,Stealth,linkedin.com/in/kristen15,Full Stack
6f61921a-6ebf-41da-9894-45e09df19759,Microsoft,Staff Engineer,2024-12-08,Seattle,Senior,Stealth,linkedin.com/in/hjones,Infrastructure
71c778b5-3498-472e-bb6a-7597630baf2a,Amazon,Director of Engineering,2025-03-28,Seattle,Director,Stealth,linkedin.com/in/nicholas30,Security
dc800c04-ea68-47dc-91f8-ec9be968d436,Amazon,Senior Engineer,2024-08-08,Austin,Principal,Launched,linkedin.com/in/dbrown,ML/AI
8f4d0520-6803-45c1-8514-d859eb91e3c0,Google,Staff Engineer,2025-04-13,Austin,Director,Stealth,linkedin.com/in/kimphillips,Infrastructure
39488980-225a-428e-95fe-35146f7e0cdc,Apple,Senior Engineer,2023-11-26,Boston,Principal,Raised Seed,linkedin.com/in/tracywalker,Infrastructure
915150c6-ffa2-416d-be08-8462cb1520b1,Apple,Senior ML Engineer,2024-08-07,NYC,Principal,Stealth,linkedin.com/in/brownrodney,ML/AI
5c9206df-62dd-423f-871c-9e5027947b8a,Apple,Director of Engineering,2025-01-23,Seattle,Principal,Stealth,linkedin.com/in/pennyochoa,Infrastructure
993082d3-458f-4b28-89c2-fef3ce7a3976,Amazon,Senior ML Engineer,2023-09-05,SF Bay Area,Director,Stealth,linkedin.com/in/edaugherty,Infrastructure
f086d370-b27c-492c-8511-a2a70872b5c2,Meta,Director of Engineering,2024-02-03,LA,Senior,Stealth,linkedin.com/in/ljohnson,Data Engineering
6f2d3cc1-1a4b-428e-a258-648c0ffb468e,Google,Staff Engineer,2024-08-20,NYC,Senior,Raised Seed,linkedin.com/in/cherylgarcia,Data Engineering
f0864fea-138e-4cae-830c-7ede00f73df8,Google,Senior ML Engineer,2024-10-04,Seattle,Staff,Stealth,linkedin.com/in/lauren73,ML/AI
e85a402e-6e14-410d-b4cb-b020cca0b26f,Google,Staff Engineer,2024-11-29,Seattle,Staff,Raised Seed,linkedin.com/in/justinanderson,Full Stack
d5be19c4-2694-4078-9d28-8d49cf922973,Amazon,Distinguished Engineer,2025-07-23,Austin,Principal,Stealth,linkedin.com/in/jonathan94,Infrastructure
65060c0d-1d08-4de8-ab2c-c7fda64b1f93,Apple,Distinguished Engineer,2023-11-12,LA,Staff,Raised Seed,linkedin.com/in/alopez,Full Stack
24ab6bcc-66d5-4391-a82e-8225d855f594,Google,Distinguished Engineer,2024-12-17,SF Bay Area,Senior,Launched,linkedin.com/in/bailey37,Infrastructure
bd89b1fb-3375-422b-9645-d3f268b7c229,Apple,ML Engineer,2025-04-15,SF Bay Area,Staff,Launched,linkedin.com/in/virginia63,Data Engineering
fa7298b7-5fd9-4dd1-b5a0-604d0336fae0,Google,Staff Engineer,2023-09-18,Austin,Senior,Raised Seed,linkedin.com/in/sarah90,Infrastructure
f60cb685-fa8c-4a25-a6fe-2433ac5c555d,Amazon,Director of Engineering,2023-11-23,Austin,Director,Stealth,linkedin.com/in/qellis,ML/AI
17724709-922b-4996-ac5d-966941c1bba1,Amazon,Principal Engineer,2024-05-01,LA,Principal,Stealth,linkedin.com/in/caitlinnichols,Full Stack
1225244c-1087-4b65-ad02-4de48aa8777f,Google,Staff Engineer,2024-01-28,Austin,Senior,Launched,linkedin.com/in/lonnie65,Distributed Systems
5b75b3d5-0e9d-42fc-93bf-8dd987946a66,Google,Director of Engineering,2024-11-07,NYC,Staff,Stealth,linkedin.com/in/wgoodwin,Full Stack
fb9d8293-31aa-45b8-8469-4c18f1504323,Amazon,Senior Engineer,2024-07-20,NYC,Director,Stealth,linkedin.com/in/brandon54,Distributed Systems
67735ec6-16a2-4c39-945b-7f7b3b1aad67,Microsoft,Senior ML Engineer,2024-11-01,NYC,Staff,Stealth,linkedin.com/in/james34,Infrastructure
17dff229-ab2c-4ec5-8d43-65b77057685b,Google,Senior Engineer,2023-09-27,Boston,Director,Stealth,linkedin.com/in/mmay,Distributed Systems
a9a1110f-c83e-46b1-88d4-51c55c6b191f,Google,Director of Engineering,2025-06-02,NYC,Senior,Stealth,linkedin.com/in/amandawood,Security
1af017e3-7530-4ab8-94dd-3786d1415235,Meta,Engineering Manager,2025-08-05,SF Bay Area,Director,Failed,linkedin.com/in/inolan,Full Stack
d512868c-7948-4aae-b3ec-d5531d9aac02,Google,Principal Engineer,2024-11-05,NYC,Principal,Launched,linkedin.com/in/melissaromero,Security
1e290c17-e1bb-4801-bbf1-a7ec98900b2d,Meta,ML Engineer,2024-04-22,SF Bay Area,Staff,Raised Seed,linkedin.com/in/xjohnson,Distributed Systems
1467e4f4-6d49-4c09-9a70-0e1e055fcb5a,Amazon,Senior Engineer,2025-02-16,LA,Principal,Stealth,linkedin.com/in/moralesjoshua,Distributed Systems
e8714d4e-3293-4a85-9738-5ba752932393,Google,Staff Engineer,2025-02-24,Boston,Principal,Launched,linkedin.com/in/wanda14,Full Stack
9c8c7231-8884-4e13-b25b-220306bd4ad4,Apple,Distinguished Engineer,2024-10-22,Boston,Director,Stealth,linkedin.com/in/randallingram,Full Stack
a7b922ff-4e24-4820-86e5-c4999df0c156,Amazon,ML Engineer,2024-03-19,Boston,Director,Raised Seed,linkedin.com/in/michaelgarner,Security
85425e3e-fad9-4657-8da5-5820ad42119c,Apple,Senior Engineer,2024-08-05,NYC,Principal,Failed,linkedin.com/in/hatfieldmarc,Infrastructure
685c68b8-2adf-4ae2-9c56-c38287f09302,Apple,ML Engineer,2025-07-05,Austin,Staff,Stealth,linkedin.com/in/hpark,Security
2224ec75-ad67-4310-b359-48d372b3f7d6,Meta,Distinguished Engineer,2024-02-24,Seattle,Staff,Launched,linkedin.com/in/birdmichael,Full Stack
dab9627b-a165-40b0-b91a-2a56935c6f88,Google,Senior ML Engineer,2024-09-13,NYC,Director,Stealth,linkedin.com/in/zzamora,ML/AI
b2fe0069-68c6-45c7-ab7d-60a2cb35c486,Meta,Staff Engineer,2024-07-12,LA,Director,Stealth,linkedin.com/in/stevenneal,Data Engineering
82005cdc-0cba-4dfd-a422-bdb036bbac24,Apple,ML Engineer,2024-04-30,SF Bay Area,Staff,Stealth,linkedin.com/in/kayla15,Full Stack
7304ac0b-dac3-446a-a671-709195593148,Microsoft,ML Engineer,2024-09-17,NYC,Principal,Stealth,linkedin.com/in/payneaaron,Infrastructure
a3317f82-27c7-4bf8-8485-1acbf1117bf2,Google,Distinguished Engineer,2024-03-09,LA,Director,Launched,linkedin.com/in/jonathan31,ML/AI
8fad0d81-5c60-467e-94e4-7c32393b19da,Google,Principal Engineer,2025-04-16,Boston,Staff,Launched,linkedin.com/in/taylorrichard,Data Engineering
b5d19b4d-22e1-4fe6-897c-cc9ddadc7dc9,Apple,ML Engineer,2025-07-12,Boston,Director,Stealth,linkedin.com/in/wfoster,Security
999dd930-652a-424e-9f3a-b05e50510cf7,Amazon,Senior Engineer,2025-07-12,NYC,Director,Stealth,linkedin.com/in/jamesmorris,Distributed Systems
eef6ef62-4d62-4bfb-b302-ea55a4811ea1,Amazon,Senior ML Engineer,2024-11-30,Boston,Staff,Raised Seed,linkedin.com/in/anthony38,Security
cce41a6b-dff3-4de2-a132-cffe3d51b957,Apple,Staff Engineer,2024-08-26,SF Bay Area,Director,Launched,linkedin.com/in/lyonsalexander,Distributed Systems
3bbf0a46-bce9-427f-8f0c-023d327ac4a6,Meta,Engineering Manager,2024-10-22,SF Bay Area,Principal,Stealth,linkedin.com/in/elizabethrobbins,Distributed Systems
426e7e6d-6d73-4a95-8db9-0c04540ef608,Netflix,Principal Engineer,2024-08-15,LA,Director,Launched,linkedin.com/in/martinezerica,Data Engineering
260e279c-a4cd-4256-a8eb-0ad9fee2101a,Meta,Senior ML Engineer,2023-09-28,NYC,Staff,Raised Seed,linkedin.com/in/onelson,Security
943aa796-d109-4162-9ac5-fc515cab4109,Google,Director of Engineering,2024-08-16,NYC,Principal,Raised Seed,linkedin.com/in/kurt04,Full Stack
98bc344f-f23d-4df1-8c8a-afaae3093034,Google,Staff Engineer,2025-06-19,LA,Principal,Stealth,linkedin.com/in/crawfordamanda,Data Engineering
41f4fd7c-d07f-4de7-b13b-1439ff88fe9f,Google,Senior ML Engineer,2023-09-01,Seattle,Director,Failed,linkedin.com/in/warrenkelly,Security
46e33888-47b2-4962-bcfa-debabb1deedd,Apple,Distinguished Engineer,2024-12-02,NYC,Director,Launched,linkedin.com/in/phunt,Distributed Systems
4d878d2c-40c5-4326-a474-e55f27d5277e,Meta,Principal Engineer,2024-10-08,Austin,Principal,Stealth,linkedin.com/in/gford,ML/AI
b849e1e5-7690-4e1b-94ee-85522b47f93f,Netflix,ML Engineer,2023-12-01,Austin,Staff,Stealth,linkedin.com/in/toddmassey,Full Stack
4c788a6e-d8b1-4f1e-b54d-16600ebb25c3,Amazon,Staff Engineer,2025-03-14,Austin,Director,Stealth,linkedin.com/in/gina52,Security
ac6064da-46a8-46bb-83dd-de3e6a51408a,Apple,Senior ML Engineer,2024-11-20,Seattle,Senior,Launched,linkedin.com/in/jason74,Data Engineering
993bc954-eba1-4c31-83e5-bf1d85923bc7,Amazon,Engineering Manager,2025-02-03,Seattle,Senior,Stealth,linkedin.com/in/prestondanny,Data Engineering
80893e34-1217-424f-b2e2-b0c3ba69ce41,Apple,Senior ML Engineer,2025-01-10,SF Bay Area,Principal,Stealth,linkedin.com/in/landryjessica,Data Engineering
a3c73f33-a2c4-4d1b-9d23-ff6a098b78e8,Meta,Engineering Manager,2023-09-30,Seattle,Director,Failed,linkedin.com/in/susan25,Full Stack
598f9177-6ac7-4564-b7b0-b35a308eefcb,Amazon,Staff Engineer,2024-08-15,NYC,Senior,Stealth,linkedin.com/in/joseph12,Full Stack
8773e632-2292-40cb-95a8-f7e5bf386c3c,Meta,Senior ML Engineer,2024-07-12,Boston,Staff,Raised Seed,linkedin.com/in/william92,Distributed Systems
9bdf0c06-dc01-4a79-95fe-bfba91df3200,Amazon,Distinguished Engineer,2024-06-03,NYC,Staff,Failed,linkedin.com/in/reginaldhunt,Distributed Systems
331c8082-2498-4ced-a64a-edb81cb48003,Google,Distinguished Engineer,2024-07-03,LA,Staff,Stealth,linkedin.com/in/nho,Infrastructure
c94044af-ee4e-4891-b551-a01940646a60,Meta,Principal Engineer,2023-08-31,NYC,Senior,Raised Seed,linkedin.com/in/gonzalesbrandi,ML/AI
b1ce2af3-3944-4e9c-88b9-11ca56ddcb8b,Google,Engineering Manager,2025-04-14,Boston,Director,Raised Seed,linkedin.com/in/stevenhall,Security
60402004-38ad-454e-8964-f5765c1b9e13,Meta,Engineering Manager,2024-11-22,LA,Director,Stealth,linkedin.com/in/neilmendez,Distributed Systems
65a06c81-c113-45b1-a0be-56483ab2c24e,Google,Principal Engineer,2024-10-03,Austin,Senior,Raised Seed,linkedin.com/in/margaretsanchez,Data Engineering
ace0c9be-e719-4eaf-b152-22ac8f05e203,Google,ML Engineer,2023-09-24,Seattle,Staff,Stealth,linkedin.com/in/hcarson,Security
